coordinates,created_at,created_d,created_h,created_m,created_min,created_y,favorite_count,id,lang,retweet_count,source,text
,,8.0,22.0,5.0,43.0,2017.0,51693.0,861713233786404864,en,10990.0,Twitter for iPhone,Sally Yates made the fake media extremely unhappy today --- she said nothing but old news!
,,8.0,22.0,5.0,41.0,2017.0,65567.0,861712617299210240,en,17236.0,Twitter for iPhone,"Director Clapper reiterated what everybody, including the fake media already knows- there is ""no evidence"" of collusion w/ Russia and Trump."
,,8.0,17.0,5.0,42.0,2017.0,34900.0,861637456281690113,en,6696.0,Twitter for iPhone,"Honored to welcome Georgia Prime Minister, Giorgi Kvirikashvili to the @WhiteHouse today with @VP Mike Pence.… https://t.co/ohXXgTNtWB"
,,8.0,14.0,5.0,43.0,2017.0,59819.0,861592420043157504,en,17452.0,Twitter for iPhone,"Ask Sally Yates, under oath, if she knows how classified information got into the newspapers soon after she explained it to W.H. Counsel."
,,8.0,11.0,5.0,57.0,2017.0,58077.0,861550676505219073,en,16132.0,Twitter for iPhone,General Flynn was given the highest security clearance by the Obama Administration - but the Fake News seldom likes talking about that.
,,8.0,11.0,5.0,32.0,2017.0,49870.0,861544307043467264,en,10181.0,Twitter for iPhone,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!
,,8.0,11.0,5.0,23.0,2017.0,0.0,861541965464207360,en,5644.0,Twitter for iPhone,"RT @IsraeliPM: PM Benjamin Netanyahu at  weekly Cabinet meeting:
In two weeks, Israel will host @POTUS Trump on his first trip as President…"
,,7.0,22.0,5.0,58.0,2017.0,43513.0,861354654856249344,en,10179.0,Twitter for iPhone,Rexnord of Indiana made a deal during the Obama Administration to move to Mexico. Fired their employees. Tax product big that's sold in U.S.
,,7.0,19.0,5.0,22.0,2017.0,78950.0,861300169438113793,en,22029.0,Twitter for iPhone,Congratulations to Emmanuel Macron on his big win today as the next President of France. I look very much forward to working with him!
,,7.0,12.0,5.0,49.0,2017.0,58476.0,861201362834665472,en,12616.0,Twitter for iPhone,Republican Senators will not let the American people down! ObamaCare premiums and deductibles are way up - it was a lie and it is dead!
,,7.0,11.0,5.0,37.0,2017.0,0.0,861183225082806272,en,14064.0,Twitter for iPhone,RT @brunelldonald: I thought about jobs that went overseas failing schools open borders not my skin color when I voted @realDonaldTrump! I…
,,7.0,11.0,5.0,17.0,2017.0,0.0,861178291671244800,en,9619.0,Twitter for iPhone,"RT @FoxNews: .@POTUS: ""I'm not against the media. I'm against the FAKE media."" #CashinIn https://t.co/F7mBIj7iVL"
,,7.0,11.0,5.0,15.0,2017.0,66282.0,861177649179373569,en,18195.0,Twitter for iPhone,When will the Fake Media ask about the Dems dealings with Russia &amp; why the DNC wouldn't allow the FBI to check their server or investigate?
,,6.0,22.0,5.0,39.0,2017.0,62055.0,860987464114110465,en,10818.0,Twitter for iPhone,"The reason I am staying in Bedminster, N. J., a beautiful community, is that staying in NYC is much more expensive and disruptive. Meetings!"
,,5.0,23.0,5.0,34.0,2017.0,68318.0,860638890570416132,en,12441.0,Twitter for iPhone,Great jobs report today - It is all beginning to work!
,,5.0,23.0,5.0,29.0,2017.0,62568.0,860637673744195584,en,14168.0,Twitter for iPhone,Why is it that the Fake News rarely reports Ocare is on its last legs and that insurance companies are fleeing for their lives? It's dead!
,,5.0,23.0,5.0,22.0,2017.0,64795.0,860635815277453313,en,13611.0,Twitter for iPhone,"Wow,the Fake News media did everything in its power to make the Republican Healthcare victory look as bad as possible.Far better than Ocare!"
,,5.0,19.0,5.0,43.0,2017.0,38123.0,860580764944969728,und,9760.0,Twitter Ads,#WeeklyAddress🇺🇸 https://t.co/4qckKpbtCR
,,5.0,19.0,5.0,32.0,2017.0,45927.0,860577873060651008,en,12603.0,Twitter for iPhone,"JOBS, JOBS, JOBS! https://t.co/UR0eetSEnO"
,,5.0,19.0,5.0,13.0,2017.0,61886.0,860573284462669824,en,12573.0,Twitter for iPhone,Of course the Australians have better healthcare than we do --everybody does. ObamaCare is dead! But our healthcare will soon be great.
,,5.0,13.0,5.0,2.0,2017.0,65009.0,860479885566980096,en,11668.0,Twitter for iPhone,"Rather than causing a big disruption in N.Y.C., I will be working out of my home in Bedminster, N.J. this weekend. Also saves country money!"
,,5.0,12.0,5.0,52.0,2017.0,53246.0,860477328882905089,en,9948.0,Twitter for iPhone,"Big win in the House - very exciting! But when everything comes together with the inclusion of Phase 2, we will have truly great healthcare!"
,,5.0,6.0,5.0,16.0,2017.0,37653.0,860377543878348800,en,7009.0,Twitter Ads,"An honor to welcome PM of Australia, @TurnbullMalcolm to America &amp; join him in marking the 75th Anniversary of the… https://t.co/foMUec7EAE"
,,5.0,2.0,5.0,55.0,2017.0,57675.0,860326946147840001,en,12561.0,Twitter Ads,It was a GREAT day for the United States of America! This is a great plan that is a repeal &amp; replace of ObamaCare.… https://t.co/0TnmLn55Lm
,,4.0,18.0,5.0,7.0,2017.0,48084.0,860194183797243904,en,8281.0,Twitter for iPhone,"If victorious, Republicans will be having a big press conference at the beautiful Rose Garden of the White House immediately after vote!"
,,4.0,17.0,5.0,56.0,2017.0,56591.0,860191508619722752,en,12070.0,Twitter for iPhone,Insurance companies are fleeing ObamaCare - it is dead. Our healthcare plan will lower premiums &amp; deductibles - and be great healthcare!
,,4.0,17.0,5.0,43.0,2017.0,59735.0,860188065758838785,en,14233.0,Twitter for iPhone,"I am watching the Democrats trying to defend the ""you can keep you doctor, you can keep your plan &amp; premiums will go down"" ObamaCare lie."""
,,4.0,15.0,5.0,26.0,2017.0,36392.0,860153543151542272,en,8002.0,Twitter for iPhone,"Beautiful evening with Religious Leaders here at the WH last night. Join us now for a #NationalDayofPrayer, LIVE:… https://t.co/b8j1tWZJuv"
,,4.0,12.0,5.0,28.0,2017.0,29060.0,860108914624532480,en,8123.0,Twitter for iPhone,"Death spiral!
'Aetna will exit Obamacare markets in VA in 2018, citing expected losses on INDV plans this year'
https://t.co/5YnzDitF8r"
,,4.0,11.0,5.0,9.0,2017.0,0.0,860088977277235201,en,10061.0,Twitter for iPhone,"RT @foxandfriends: President Trump to sign an executive order on religious liberty today, the National Day of Prayer | @kevincorke https://…"
,,4.0,11.0,5.0,7.0,2017.0,36870.0,860088511202029569,en,6551.0,Twitter for iPhone,Congratulations to @foxandfriends on its unbelievable ratings hike.
,,4.0,11.0,5.0,2.0,2017.0,71130.0,860087334519414784,en,18336.0,Twitter for iPhone,The Fake News media is officially out of control. They will do or say anything in order to get attention - never been a time like this!
,,4.0,10.0,5.0,49.0,2017.0,39775.0,860083874893897728,en,9313.0,Twitter for iPhone,...allegations of unmasking Trump transition officials. Not good!
,,4.0,10.0,5.0,40.0,2017.0,45624.0,860081707315232771,en,13632.0,Twitter for iPhone,"Susan Rice, the former National Security Advisor to President Obama, is refusing to testify before a Senate Subcommittee next week on....."
,,3.0,20.0,5.0,57.0,2017.0,40886.0,859874689442775045,en,8555.0,Twitter for iPhone,It was an honor to stop by a #SchoolChoice event hosted by @VP Pence and @usedgov Secretary @BetsyDeVosED at the… https://t.co/B8VxVsYNHA
,,3.0,3.0,5.0,6.0,2017.0,80455.0,859604996236742656,en,18274.0,Twitter for iPhone,...Trump/Russia story was an excuse used by the Democrats as justification for losing the election. Perhaps Trump just ran a great campaign?
,,3.0,2.0,5.0,51.0,2017.0,78300.0,859601184285491201,en,20061.0,Twitter for iPhone,FBI Director Comey was the best thing that ever happened to Hillary Clinton in that he gave her a free pass for many bad deeds! The phony...
,,2.0,21.0,5.0,8.0,2017.0,41124.0,859514893418082310,en,8107.0,Twitter for iPhone,"Congratulations to the winners of the Commander-in-Chief's Trophy, the great Air Force Falcons! 
Watch:… https://t.co/HyxxFCfaUh"
,,2.0,13.0,5.0,7.0,2017.0,66054.0,859393829505552385,en,18462.0,Twitter for iPhone,"either elect more Republican Senators in 2018 or change the rules now to 51%. Our country needs a good ""shutdown"" in September to fix mess!"
,,2.0,13.0,5.0,1.0,2017.0,42560.0,859392449181093888,en,9820.0,Twitter for iPhone,The reason for the plan negotiated between the Republicans and Democrats is that we need 60 votes in the Senate which are not there! We....
,,2.0,0.0,5.0,55.0,2017.0,55855.0,859209801175269376,en,11606.0,Twitter for iPhone,"President Andrew Jackson, who died 16 years before the Civil War started, saw it coming and was angry. Would never have let it happen!"
,,1.0,20.0,5.0,30.0,2017.0,36350.0,859143061678501892,en,7955.0,Twitter Ads,"#ICYMI- On Saturday I signed two EO's to help keep jobs &amp; wealth in our country.
EO1: https://t.co/XJggnJAiPi 
EO2:… https://t.co/2iEten4SVl"
,,1.0,19.0,5.0,29.0,2017.0,35249.0,859127705366921216,en,6976.0,Twitter for iPhone,This month we celebrate the contributions of Asian Americans &amp; Pacific Islanders that enrich our Nation. https://t.co/rEJi9ahOaY
,,30.0,12.0,4.0,32.0,2017.0,73973.0,858660413873025024,en,13961.0,Twitter for iPhone,...healthcare plan is on its way. Will have much lower premiums &amp; deductibles while at the same time taking care of pre-existing conditions!
,,30.0,12.0,4.0,28.0,2017.0,59126.0,858659215451271168,en,13043.0,Twitter for iPhone,You can't compare anything to ObamaCare because ObamaCare is dead. Dems want billions to go to Insurance Companies to bail out donors....New
,,30.0,12.0,4.0,9.0,2017.0,92378.0,858654431956672512,en,23832.0,Twitter for iPhone,"The Democrats, without a leader, have become the party of obstruction.They are only interested in themselves and not in what's best for U.S."
,,30.0,12.0,4.0,5.0,2017.0,65305.0,858653541094879232,en,11336.0,Twitter for iPhone,Big excitement last night in the Great State of Pennsylvania! Fantastic crowd and people. MAKE AMERICA GREAT AGAIN!
,,30.0,11.0,4.0,33.0,2017.0,38274.0,858645405252374528,en,5691.0,Twitter for iPhone,I will be interviewed on @FaceTheNation this morning at 10:00 A.M. Have a great day!
,,29.0,17.0,4.0,42.0,2017.0,0.0,858375971019399169,en,10305.0,Twitter for iPhone,"RT @charliekirk11: 100 days ago a new message, leader, &amp; movement took the Oval Office! A government FOR the people BY the people. This is…"
,,29.0,17.0,4.0,39.0,2017.0,77280.0,858375278686613504,en,19374.0,Twitter for iPhone,"Mainstream (FAKE) media refuses to state our long list of achievements, including 28 legislative signings, strong borders &amp; great optimism!"
,,29.0,15.0,4.0,35.0,2017.0,57721.0,858343980823703553,en,10058.0,Twitter for iPhone,"Looking forward to RALLY in the Great State of Pennsylvania tonight at 7:30. Big crowd, big energy!"
,,29.0,2.0,4.0,40.0,2017.0,70950.0,858148882756325379,en,14777.0,Twitter for iPhone,".@LouDobbs just stated that ""President Trump's successes are unmatched in recent presidential history""  Thank you Lou!"
,,29.0,2.0,4.0,34.0,2017.0,0.0,858147464846729217,en,6917.0,Twitter for iPhone,RT @foxnation: . @TuckerCarlson : #Dems Don't Really Believe #Trump Is a Pawn of #Russia - That's Just Their Political Tool  https://t.co/K…
,,28.0,23.0,4.0,26.0,2017.0,82804.0,858100088253669376,en,22705.0,Twitter for iPhone,"North Korea disrespected the wishes of China &amp; its highly respected President when it launched, though unsuccessfully, a missile today. Bad!"
,,28.0,22.0,4.0,31.0,2017.0,34372.0,858086278037950464,en,5170.0,Twitter for iPhone,I will be interviewed by @MarthaMaccallum on @FoxNews tonight at 7pm. Enjoy!
,,28.0,12.0,4.0,15.0,2017.0,78566.0,857931397562085376,en,15348.0,Twitter for iPhone,"We are making tremendous progress with the V. A. There has never been so much done so quickly, and we have just started. We love our VETS!"
,,28.0,12.0,4.0,12.0,2017.0,0.0,857930456767111168,en,8652.0,Twitter for iPhone,"RT @foxandfriends: Former President Obama's $400K Wall Street speech stuns liberal base; Sen. Warren saying she ""was troubled by that"" http…"
,,27.0,22.0,4.0,43.0,2017.0,45824.0,857726884045496325,en,10700.0,Twitter Ads,"Today, I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj"
,,27.0,21.0,4.0,42.0,2017.0,27394.0,857711651952500737,en,5832.0,Twitter for iPhone,"Presidential Memorandum for the @CommerceGov, @SecretaryRoss re: Aluminum Imports and Threats to National Security:… https://t.co/GnKoVz9GTO"
,,27.0,18.0,4.0,59.0,2017.0,52114.0,857670562478518273,en,11700.0,Twitter for iPhone,.@FLOTUS Melania and I were honored to welcome Argentina President @MauricioMacri and First Lady Juliana Awada to t… https://t.co/gR3EPznu1H
,,27.0,14.0,4.0,39.0,2017.0,58085.0,857605104417026049,en,14692.0,Twitter for iPhone,As families prepare for summer vacations in our National Parks - Democrats threaten to close them and shut down the government. Terrible!
,,27.0,14.0,4.0,39.0,2017.0,56879.0,857605018266062848,en,13879.0,Twitter for iPhone,Democrats used to support border security — now they want illegals to pour through our borders.
,,27.0,14.0,4.0,38.0,2017.0,47636.0,857604808676708353,en,11683.0,Twitter for iPhone,Democrats jeopardizing the safety of our troops to bail out their donors from insurance companies. It is time to put #AmericaFirst🇺🇸
,,27.0,14.0,4.0,37.0,2017.0,58225.0,857604709829529601,en,13465.0,Twitter for iPhone,What's more important? Rebuilding our military - or bailing out insurance companies? Ask the Democrats.
,,27.0,14.0,4.0,37.0,2017.0,58591.0,857604623531749376,en,12832.0,Twitter for iPhone,I promise to rebuild our military and secure our border. Democrats want to shut down the government. Politics!
,,27.0,14.0,4.0,37.0,2017.0,44048.0,857604537003200512,en,9496.0,Twitter for iPhone,I want to help our miners while the Democrats are blocking their healthcare.
,,27.0,11.0,4.0,30.0,2017.0,68492.0,857557522584088576,en,17429.0,Twitter for iPhone,The Democrats want to shut government if we don't bail out Puerto Rico and give billions to their insurance companies for OCare failure. NO!
,,27.0,11.0,4.0,21.0,2017.0,47830.0,857555256003227648,en,9882.0,Twitter for iPhone,"...subject to the fact that if we do not reach a fair deal for all, we will then terminate NAFTA. Relationships are good-deal very possible!"
,,27.0,11.0,4.0,12.0,2017.0,68248.0,857552956836786177,en,15644.0,Twitter for iPhone,I received calls from the President of Mexico and the Prime Minister of Canada asking to renegotiate NAFTA rather than terminate. I agreed..
,,26.0,23.0,4.0,6.0,2017.0,51622.0,857370270776086528,en,15154.0,Twitter for iPhone,"Democrats are trying to bail out insurance companies from disastrous #ObamaCare, and Puerto Rico with your tax dollars. Sad!"
,,26.0,22.0,4.0,27.0,2017.0,47862.0,857360510534209536,en,9405.0,Twitter for iPhone,"A great great honor to welcome &amp; recognize the National Teacher of the Year, as well as the Teacher of the Year fro… https://t.co/pUGl7RDoVX"
,,26.0,20.0,4.0,49.0,2017.0,39111.0,857335793261568000,en,8876.0,Twitter Ads,"Today, I signed an Executive Order on Enforcing Statutory Prohibitions on Federal Control of Education. EO:… https://t.co/YYafFQncbC"
,,26.0,18.0,4.0,10.0,2017.0,32760.0,857295731929034753,en,7006.0,Twitter Ads,"Today, I signed an Executive Order @ the U.S. Dept. of @Interior: 'Review of Designations Under the Antiquities Act… https://t.co/Eq6JDzMqTY"
,,26.0,14.0,4.0,53.0,2017.0,82727.0,857246245672366081,en,17739.0,Twitter for iPhone,"HAPPY BIRTHDAY to our @FLOTUS, Melania! 
https://t.co/rYYp51mxDQ https://t.co/np7KYHglSv"
,,26.0,10.0,4.0,51.0,2017.0,45948.0,857185261029126144,en,9161.0,Twitter for iPhone,The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.
,,26.0,10.0,4.0,38.0,2017.0,54637.0,857182179469774848,en,12380.0,Twitter for iPhone,"...the Ninth Circuit, which has a terrible record of being overturned (close to 80%). They used to call this ""judge shopping!"" Messy system."
,,26.0,10.0,4.0,30.0,2017.0,47592.0,857180178736459776,en,10140.0,Twitter for iPhone,"Out of our very big country, with many choices, does everyone notice that both the ""ban"" case and now the ""sanctuary"" case is brought in ..."
,,26.0,10.0,4.0,20.0,2017.0,66593.0,857177434210304001,en,17452.0,Twitter for iPhone,First the Ninth Circuit rules against the ban &amp; now it hits again on sanctuary cities-both ridiculous rulings. See you in the Supreme Court!
,,25.0,23.0,4.0,32.0,2017.0,38656.0,857014413081137154,en,8691.0,Twitter for iPhone,"'Presidential Executive Order on Promoting Agriculture and Rural Prosperity in America'
Executive Order:… https://t.co/LVMjZ9Ax0U"
,,25.0,17.0,4.0,51.0,2017.0,35745.0,856928555179143168,en,7328.0,Twitter for iPhone,"Remarks at the United States Holocaust Memorial Museum's National Days of Remembrance. 
Full remarks:… https://t.co/BJbI6ZtGo7"
